time_utc,unix_time,eta_m
2025-09-24 12:00:00,1758715200,
2025-09-24 12:30:00,1758717000,
2025-09-24 13:00:00,1758718800,
2025-09-24 13:30:00,1758720600,
2025-09-24 14:00:00,1758722400,
2025-09-24 14:30:00,1758724200,
2025-09-24 15:00:00,1758726000,
2025-09-24 15:30:00,1758727800,
2025-09-24 16:00:00,1758729600,
2025-09-24 16:30:00,1758731400,
2025-09-24 17:00:00,1758733200,
2025-09-24 17:30:00,1758735000,
2025-09-24 18:00:00,1758736800,
2025-09-24 18:30:00,1758738600,
2025-09-24 19:00:00,1758740400,
2025-09-24 19:30:00,1758742200,
2025-09-24 20:00:00,1758744000,
2025-09-24 20:30:00,1758745800,
2025-09-24 21:00:00,1758747600,
2025-09-24 21:30:00,1758749400,
2025-09-24 22:00:00,1758751200,
2025-09-24 22:30:00,1758753000,
2025-09-24 23:00:00,1758754800,
2025-09-24 23:30:00,1758756600,
2025-09-25 00:00:00,1758758400,
2025-09-25 00:30:00,1758760200,
2025-09-25 01:00:00,1758762000,
2025-09-25 01:30:00,1758763800,
2025-09-25 02:00:00,1758765600,
2025-09-25 02:30:00,1758767400,
2025-09-25 03:00:00,1758769200,
2025-09-25 03:30:00,1758771000,
2025-09-25 04:00:00,1758772800,
2025-09-25 04:30:00,1758774600,
2025-09-25 05:00:00,1758776400,
2025-09-25 05:30:00,1758778200,
2025-09-25 06:00:00,1758780000,
2025-09-25 06:30:00,1758781800,
2025-09-25 07:00:00,1758783600,
2025-09-25 07:30:00,1758785400,
2025-09-25 08:00:00,1758787200,
2025-09-25 08:30:00,1758789000,
2025-09-25 09:00:00,1758790800,
2025-09-25 09:30:00,1758792600,
2025-09-25 10:00:00,1758794400,
2025-09-25 10:30:00,1758796200,
2025-09-25 11:00:00,1758798000,
2025-09-25 11:30:00,1758799800,
2025-09-25 12:00:00,1758801600,
2025-09-25 12:30:00,1758803400,
2025-09-25 13:00:00,1758805200,
2025-09-25 13:30:00,1758807000,
2025-09-25 14:00:00,1758808800,
2025-09-25 14:30:00,1758810600,
2025-09-25 15:00:00,1758812400,
2025-09-25 15:30:00,1758814200,
2025-09-25 16:00:00,1758816000,
2025-09-25 16:30:00,1758817800,
2025-09-25 17:00:00,1758819600,
2025-09-25 17:30:00,1758821400,
2025-09-25 18:00:00,1758823200,
2025-09-25 18:30:00,1758825000,
2025-09-25 19:00:00,1758826800,
2025-09-25 19:30:00,1758828600,
2025-09-25 20:00:00,1758830400,
2025-09-25 20:30:00,1758832200,
2025-09-25 21:00:00,1758834000,
2025-09-25 21:30:00,1758835800,
2025-09-25 22:00:00,1758837600,
2025-09-25 22:30:00,1758839400,
2025-09-25 23:00:00,1758841200,
2025-09-25 23:30:00,1758843000,
2025-09-26 00:00:00,1758844800,
2025-09-26 00:30:00,1758846600,
2025-09-26 01:00:00,1758848400,
2025-09-26 01:30:00,1758850200,
2025-09-26 02:00:00,1758852000,
2025-09-26 02:30:00,1758853800,
2025-09-26 03:00:00,1758855600,
2025-09-26 03:30:00,1758857400,
2025-09-26 04:00:00,1758859200,
2025-09-26 04:30:00,1758861000,
2025-09-26 05:00:00,1758862800,
2025-09-26 05:30:00,1758864600,
2025-09-26 06:00:00,1758866400,
2025-09-26 06:30:00,1758868200,
2025-09-26 07:00:00,1758870000,
2025-09-26 07:30:00,1758871800,
2025-09-26 08:00:00,1758873600,
2025-09-26 08:30:00,1758875400,
2025-09-26 09:00:00,1758877200,
2025-09-26 09:30:00,1758879000,
2025-09-26 10:00:00,1758880800,
2025-09-26 10:30:00,1758882600,
2025-09-26 11:00:00,1758884400,
2025-09-26 11:30:00,1758886200,
2025-09-26 12:00:00,1758888000,
2025-09-26 12:30:00,1758889800,
2025-09-26 13:00:00,1758891600,
2025-09-26 13:30:00,1758893400,
2025-09-26 14:00:00,1758895200,
2025-09-26 14:30:00,1758897000,
2025-09-26 15:00:00,1758898800,
2025-09-26 15:30:00,1758900600,
2025-09-26 16:00:00,1758902400,
2025-09-26 16:30:00,1758904200,
2025-09-26 17:00:00,1758906000,
2025-09-26 17:30:00,1758907800,
2025-09-26 18:00:00,1758909600,
2025-09-26 18:30:00,1758911400,
2025-09-26 19:00:00,1758913200,
2025-09-26 19:30:00,1758915000,
2025-09-26 20:00:00,1758916800,
2025-09-26 20:30:00,1758918600,
2025-09-26 21:00:00,1758920400,
2025-09-26 21:30:00,1758922200,
2025-09-26 22:00:00,1758924000,
2025-09-26 22:30:00,1758925800,
2025-09-26 23:00:00,1758927600,
2025-09-26 23:30:00,1758929400,
2025-09-27 00:00:00,1758931200,
2025-09-27 00:30:00,1758933000,
2025-09-27 01:00:00,1758934800,
2025-09-27 01:30:00,1758936600,
2025-09-27 02:00:00,1758938400,
2025-09-27 02:30:00,1758940200,
2025-09-27 03:00:00,1758942000,
2025-09-27 03:30:00,1758943800,
2025-09-27 04:00:00,1758945600,
2025-09-27 04:30:00,1758947400,
2025-09-27 05:00:00,1758949200,
2025-09-27 05:30:00,1758951000,
2025-09-27 06:00:00,1758952800,
2025-09-27 06:30:00,1758954600,
2025-09-27 07:00:00,1758956400,
2025-09-27 07:30:00,1758958200,
2025-09-27 08:00:00,1758960000,
2025-09-27 08:30:00,1758961800,
2025-09-27 09:00:00,1758963600,
2025-09-27 09:30:00,1758965400,
2025-09-27 10:00:00,1758967200,
2025-09-27 10:30:00,1758969000,
2025-09-27 11:00:00,1758970800,
2025-09-27 11:30:00,1758972600,
2025-09-27 12:00:00,1758974400,
2025-09-27 12:30:00,1758976200,
2025-09-27 13:00:00,1758978000,
2025-09-27 13:30:00,1758979800,
2025-09-27 14:00:00,1758981600,
2025-09-27 14:30:00,1758983400,
2025-09-27 15:00:00,1758985200,
2025-09-27 15:30:00,1758987000,
2025-09-27 16:00:00,1758988800,
2025-09-27 16:30:00,1758990600,
2025-09-27 17:00:00,1758992400,
2025-09-27 17:30:00,1758994200,
2025-09-27 18:00:00,1758996000,
2025-09-27 18:30:00,1758997800,
2025-09-27 19:00:00,1758999600,
2025-09-27 19:30:00,1759001400,
2025-09-27 20:00:00,1759003200,
2025-09-27 20:30:00,1759005000,
2025-09-27 21:00:00,1759006800,
2025-09-27 21:30:00,1759008600,
2025-09-27 22:00:00,1759010400,
2025-09-27 22:30:00,1759012200,
2025-09-27 23:00:00,1759014000,
2025-09-27 23:30:00,1759015800,
2025-09-28 00:00:00,1759017600,
2025-09-28 00:30:00,1759019400,
2025-09-28 01:00:00,1759021200,
2025-09-28 01:30:00,1759023000,
2025-09-28 02:00:00,1759024800,
2025-09-28 02:30:00,1759026600,
2025-09-28 03:00:00,1759028400,
2025-09-28 03:30:00,1759030200,
2025-09-28 04:00:00,1759032000,
2025-09-28 04:30:00,1759033800,
2025-09-28 05:00:00,1759035600,
2025-09-28 05:30:00,1759037400,
2025-09-28 06:00:00,1759039200,
2025-09-28 06:30:00,1759041000,
2025-09-28 07:00:00,1759042800,
2025-09-28 07:30:00,1759044600,
2025-09-28 08:00:00,1759046400,
2025-09-28 08:30:00,1759048200,
2025-09-28 09:00:00,1759050000,
2025-09-28 09:30:00,1759051800,
2025-09-28 10:00:00,1759053600,
2025-09-28 10:30:00,1759055400,
2025-09-28 11:00:00,1759057200,
2025-09-28 11:30:00,1759059000,
2025-09-28 12:00:00,1759060800,
2025-09-28 12:30:00,1759062600,
2025-09-28 13:00:00,1759064400,
2025-09-28 13:30:00,1759066200,
2025-09-28 14:00:00,1759068000,
2025-09-28 14:30:00,1759069800,
2025-09-28 15:00:00,1759071600,
2025-09-28 15:30:00,1759073400,
2025-09-28 16:00:00,1759075200,
2025-09-28 16:30:00,1759077000,
2025-09-28 17:00:00,1759078800,
2025-09-28 17:30:00,1759080600,
2025-09-28 18:00:00,1759082400,
2025-09-28 18:30:00,1759084200,
2025-09-28 19:00:00,1759086000,
2025-09-28 19:30:00,1759087800,
2025-09-28 20:00:00,1759089600,
2025-09-28 20:30:00,1759091400,
2025-09-28 21:00:00,1759093200,
2025-09-28 21:30:00,1759095000,
2025-09-28 22:00:00,1759096800,
2025-09-28 22:30:00,1759098600,
2025-09-28 23:00:00,1759100400,
2025-09-28 23:30:00,1759102200,
2025-09-29 00:00:00,1759104000,
2025-09-29 00:30:00,1759105800,
2025-09-29 01:00:00,1759107600,
2025-09-29 01:30:00,1759109400,
2025-09-29 02:00:00,1759111200,
2025-09-29 02:30:00,1759113000,
2025-09-29 03:00:00,1759114800,
2025-09-29 03:30:00,1759116600,
2025-09-29 04:00:00,1759118400,
2025-09-29 04:30:00,1759120200,
2025-09-29 05:00:00,1759122000,
2025-09-29 05:30:00,1759123800,
2025-09-29 06:00:00,1759125600,
2025-09-29 06:30:00,1759127400,
2025-09-29 07:00:00,1759129200,
2025-09-29 07:30:00,1759131000,
2025-09-29 08:00:00,1759132800,
2025-09-29 08:30:00,1759134600,
2025-09-29 09:00:00,1759136400,
2025-09-29 09:30:00,1759138200,
2025-09-29 10:00:00,1759140000,
2025-09-29 10:30:00,1759141800,
2025-09-29 11:00:00,1759143600,
2025-09-29 11:30:00,1759145400,
2025-09-29 12:00:00,1759147200,
2025-09-29 12:30:00,1759149000,
2025-09-29 13:00:00,1759150800,
2025-09-29 13:30:00,1759152600,
2025-09-29 14:00:00,1759154400,
2025-09-29 14:30:00,1759156200,
2025-09-29 15:00:00,1759158000,
2025-09-29 15:30:00,1759159800,
2025-09-29 16:00:00,1759161600,
2025-09-29 16:30:00,1759163400,
2025-09-29 17:00:00,1759165200,
2025-09-29 17:30:00,1759167000,
2025-09-29 18:00:00,1759168800,
2025-09-29 18:30:00,1759170600,
2025-09-29 19:00:00,1759172400,
2025-09-29 19:30:00,1759174200,
2025-09-29 20:00:00,1759176000,
2025-09-29 20:30:00,1759177800,
2025-09-29 21:00:00,1759179600,
2025-09-29 21:30:00,1759181400,
2025-09-29 22:00:00,1759183200,
2025-09-29 22:30:00,1759185000,
2025-09-29 23:00:00,1759186800,
2025-09-29 23:30:00,1759188600,
2025-09-30 00:00:00,1759190400,
2025-09-30 00:30:00,1759192200,
2025-09-30 01:00:00,1759194000,
2025-09-30 01:30:00,1759195800,
2025-09-30 02:00:00,1759197600,
2025-09-30 02:30:00,1759199400,
2025-09-30 03:00:00,1759201200,
2025-09-30 03:30:00,1759203000,
2025-09-30 04:00:00,1759204800,
2025-09-30 04:30:00,1759206600,
2025-09-30 05:00:00,1759208400,
2025-09-30 05:30:00,1759210200,
2025-09-30 06:00:00,1759212000,
2025-09-30 06:30:00,1759213800,
2025-09-30 07:00:00,1759215600,
2025-09-30 07:30:00,1759217400,
2025-09-30 08:00:00,1759219200,
2025-09-30 08:30:00,1759221000,
2025-09-30 09:00:00,1759222800,
2025-09-30 09:30:00,1759224600,
2025-09-30 10:00:00,1759226400,
2025-09-30 10:30:00,1759228200,
2025-09-30 11:00:00,1759230000,
2025-09-30 11:30:00,1759231800,
2025-09-30 12:00:00,1759233600,
2025-09-30 12:30:00,1759235400,
2025-09-30 13:00:00,1759237200,
2025-09-30 13:30:00,1759239000,
2025-09-30 14:00:00,1759240800,
2025-09-30 14:30:00,1759242600,
2025-09-30 15:00:00,1759244400,
2025-09-30 15:30:00,1759246200,
2025-09-30 16:00:00,1759248000,
2025-09-30 16:30:00,1759249800,
2025-09-30 17:00:00,1759251600,
2025-09-30 17:30:00,1759253400,
2025-09-30 18:00:00,1759255200,
2025-09-30 18:30:00,1759257000,
2025-09-30 19:00:00,1759258800,
2025-09-30 19:30:00,1759260600,
2025-09-30 20:00:00,1759262400,
2025-09-30 20:30:00,1759264200,
2025-09-30 21:00:00,1759266000,
2025-09-30 21:30:00,1759267800,
2025-09-30 22:00:00,1759269600,
2025-09-30 22:30:00,1759271400,
2025-09-30 23:00:00,1759273200,
2025-09-30 23:30:00,1759275000,
2025-10-01 00:00:00,1759276800,
