15-Feb-2025 00:00:08	30.8116	2.0376	NaN	0.7910	0.7980	46.0001	27.4508	NaN	NaN
15-Feb-2025 00:15:09	31.0026	1.7610	NaN	0.7760	0.7820	46.0105	27.3867	NaN	NaN
15-Feb-2025 00:30:09	30.7283	1.5264	NaN	0.7610	0.7670	46.0209	26.9831	NaN	NaN
15-Feb-2025 00:45:08	30.8151	1.6372	NaN	0.7470	0.7530	46.0314	27.1392	NaN	NaN
15-Feb-2025 01:00:09	30.7233	1.6324	NaN	0.7280	0.7340	46.0418	27.0619	NaN	NaN
15-Feb-2025 01:15:09	30.7195	1.4344	NaN	0.7090	0.7150	46.0522	26.9042	NaN	NaN
15-Feb-2025 01:30:08	30.6173	1.0448	NaN	0.6920	0.6970	46.0626	26.5204	NaN	NaN
15-Feb-2025 01:45:09	30.5938	1.0798	NaN	0.6740	0.6790	46.0730	26.5289	NaN	NaN
15-Feb-2025 02:00:09	30.5186	0.9731	NaN	0.6500	0.6550	46.0834	26.3873	NaN	NaN
15-Feb-2025 02:15:08	30.5223	1.1997	NaN	0.6270	0.6320	46.0939	26.5653	NaN	NaN
15-Feb-2025 02:30:09	30.4815	1.5050	NaN	0.6060	0.6110	46.1043	26.7694	NaN	NaN
15-Feb-2025 02:45:09	30.4470	1.5532	NaN	0.5880	0.5920	46.1147	26.7792	NaN	NaN
15-Feb-2025 03:00:08	30.4396	1.4996	NaN	0.5730	0.5780	46.1251	26.7318	NaN	NaN
15-Feb-2025 03:15:09	30.2804	1.3846	NaN	0.5550	0.5590	46.1355	26.5161	NaN	NaN
15-Feb-2025 03:30:09	30.4380	0.9854	NaN	0.5360	0.5400	46.1459	26.3334	NaN	NaN
15-Feb-2025 03:45:08	30.4239	0.8765	NaN	0.5180	0.5220	46.1564	26.2385	NaN	NaN
15-Feb-2025 04:00:09	30.4170	0.5789	NaN	0.5020	0.5060	46.1668	26.0046	NaN	NaN
15-Feb-2025 04:15:09	30.3881	0.9278	NaN	0.4880	0.4920	46.1772	26.2498	NaN	NaN
15-Feb-2025 04:30:08	30.3250	0.8826	NaN	0.4740	0.4780	46.1876	26.1655	NaN	NaN
15-Feb-2025 04:45:09	30.3002	0.8104	NaN	0.4610	0.4650	46.1980	26.0907	NaN	NaN
15-Feb-2025 05:00:09	30.3086	0.6987	NaN	0.4430	0.4460	46.2084	26.0118	NaN	NaN
15-Feb-2025 05:15:08	30.2976	0.5394	NaN	0.4280	0.4310	46.2189	25.8815	NaN	NaN
15-Feb-2025 05:30:09	30.3042	0.3764	NaN	0.4110	0.4150	46.2293	25.7623	NaN	NaN
