15-Feb-2025 00:00:01	31.4784	2.6597	NaN	0.5790	0.5840	46.0000	28.4899	NaN	NaN
15-Feb-2025 00:15:00	31.4327	2.4460	NaN	0.5670	0.5720	46.0104	28.2804	NaN	NaN
15-Feb-2025 00:30:01	31.3300	2.3270	NaN	0.5480	0.5530	46.0208	28.1011	NaN	NaN
15-Feb-2025 00:45:01	31.1625	2.4558	NaN	0.5260	0.5300	46.0313	28.0676	NaN	NaN
15-Feb-2025 01:00:00	31.2684	2.2585	NaN	0.4980	0.5020	46.0417	27.9962	NaN	NaN
15-Feb-2025 01:15:01	31.1653	2.2953	NaN	0.4720	0.4760	46.0521	27.9417	NaN	NaN
15-Feb-2025 01:30:01	31.2195	2.0672	NaN	0.4490	0.4530	46.0625	27.8040	NaN	NaN
15-Feb-2025 01:45:00	31.2684	2.0138	NaN	0.4190	0.4220	46.0729	27.8009	NaN	NaN
15-Feb-2025 02:00:01	31.1909	2.0564	NaN	0.3850	0.3880	46.0833	27.7722	NaN	NaN
15-Feb-2025 02:15:01	31.1285	2.0816	NaN	0.3520	0.3550	46.0938	27.7418	NaN	NaN
15-Feb-2025 02:30:00	31.2979	1.8934	NaN	0.3220	0.3250	46.1042	27.7286	NaN	NaN
15-Feb-2025 02:45:01	31.2435	1.9048	NaN	0.2960	0.2980	46.1146	27.6940	NaN	NaN
15-Feb-2025 03:00:01	31.2209	1.7690	NaN	0.2720	0.2750	46.1250	27.5678	NaN	NaN
15-Feb-2025 03:15:00	30.8179	1.8094	NaN	0.2500	0.2520	46.1354	27.2763	NaN	NaN
15-Feb-2025 03:30:01	30.6833	1.5162	NaN	0.2310	0.2330	46.1458	26.9390	NaN	NaN
15-Feb-2025 03:45:01	18.4995	-2.9292	NaN	0.2240	0.2250	46.1563	14.7965	NaN	NaN
15-Feb-2025 04:00:00	17.6783	-3.8323	NaN	0.2180	0.2190	46.1667	13.7805	NaN	NaN
15-Feb-2025 04:15:01	17.8763	-4.1774	NaN	0.2070	0.2090	46.1771	13.7668	NaN	NaN
15-Feb-2025 04:30:01	16.1917	-4.2839	NaN	0.2010	0.2020	46.1875	12.5174	NaN	NaN
15-Feb-2025 04:45:00	0.2912	-4.1738	NaN	0.2020	0.2040	46.1979	0.2816	NaN	NaN
15-Feb-2025 05:00:01	0.1092	-4.2016	NaN	0.1910	0.1920	46.2083	0.1115	NaN	NaN
15-Feb-2025 05:15:01	0.0908	-4.1351	NaN	0.2020	0.2030	46.2188	0.0942	NaN	NaN
15-Feb-2025 05:30:00	0.0823	-4.1089	NaN	0.1880	0.1900	46.2292	0.0862	NaN	NaN
15-Feb-2025 05:45:01	0.1532	-3.9065	NaN	0.1880	0.1890	46.2396	0.1545	NaN	NaN
15-Feb-2025 06:00:01	14.7715	-4.0427	NaN	0.1950	0.1970	46.2500	11.5880	NaN	NaN
15-Feb-2025 06:15:00	14.9836	-3.5658	NaN	0.1990	0.2000	46.2604	11.9269	NaN	NaN
15-Feb-2025 06:30:01	17.0686	-3.8339	NaN	0.2070	0.2080	46.2708	13.3394	NaN	NaN
15-Feb-2025 06:45:01	28.6008	0.9074	NaN	0.2280	0.2290	46.2813	24.8256	NaN	NaN
15-Feb-2025 07:00:00	30.3496	1.5647	NaN	0.2540	0.2560	46.2917	26.7101	NaN	NaN
15-Feb-2025 07:15:01	30.4979	1.4999	NaN	0.2860	0.2890	46.3021	26.7784	NaN	NaN
15-Feb-2025 07:30:01	31.1054	1.0524	NaN	0.3180	0.3200	46.3125	26.9102	NaN	NaN
15-Feb-2025 07:45:00	30.7950	1.0874	NaN	0.3450	0.3480	46.3229	26.6933	NaN	NaN
15-Feb-2025 08:00:01	30.6334	1.1689	NaN	0.3670	0.3700	46.3333	26.6292	NaN	NaN
15-Feb-2025 08:15:01	30.7373	1.1431	NaN	0.3960	0.3990	46.3438	26.6912	NaN	NaN
15-Feb-2025 08:30:00	30.3454	1.4832	NaN	0.4220	0.4260	46.3542	26.6439	NaN	NaN
15-Feb-2025 08:45:01	30.7323	1.6601	NaN	0.4480	0.4520	46.3646	27.0906	NaN	NaN
15-Feb-2025 09:00:01	31.1976	1.9773	NaN	0.4620	0.4660	46.3750	27.7147	NaN	NaN
15-Feb-2025 09:15:00	31.3623	2.0807	NaN	0.4830	0.4860	46.3854	27.9302	NaN	NaN
15-Feb-2025 09:30:01	31.5602	2.3313	NaN	0.5020	0.5060	46.3958	28.2918	NaN	NaN
15-Feb-2025 09:45:01	31.5071	2.4194	NaN	0.5180	0.5220	46.4063	28.3196	NaN	NaN
15-Feb-2025 10:00:00	31.6043	2.7738	NaN	0.5390	0.5430	46.4167	28.6857	NaN	NaN
15-Feb-2025 10:15:01	31.6069	2.8614	NaN	0.5570	0.5610	46.4271	28.7590	NaN	NaN
15-Feb-2025 10:30:01	32.0328	3.4019	NaN	0.5790	0.5830	46.4375	29.5550	NaN	NaN
15-Feb-2025 10:45:00	32.0269	3.4401	NaN	0.5900	0.5950	46.4479	29.5816	NaN	NaN
15-Feb-2025 11:00:01	32.0354	3.4781	NaN	0.6040	0.6090	46.4583	29.6201	NaN	NaN
15-Feb-2025 11:15:01	32.0417	3.5039	NaN	0.6160	0.6210	46.4688	29.6467	NaN	NaN
15-Feb-2025 11:30:00	32.0374	3.5097	NaN	0.6170	0.6210	46.4792	29.6479	NaN	NaN
15-Feb-2025 11:45:01	32.0320	3.5674	NaN	0.6160	0.6210	46.4896	29.6911	NaN	NaN
15-Feb-2025 12:00:01	32.0393	3.5771	NaN	0.6080	0.6130	46.5000	29.7053	NaN	NaN
15-Feb-2025 12:15:00	31.9740	3.2255	NaN	0.5880	0.5930	46.5104	29.3605	NaN	NaN
15-Feb-2025 12:30:01	31.6759	3.3655	NaN	0.5690	0.5730	46.5208	29.2269	NaN	NaN
15-Feb-2025 12:45:01	31.6352	3.3691	NaN	0.5470	0.5510	46.5313	29.1957	NaN	NaN
15-Feb-2025 13:00:00	31.6939	3.0526	NaN	0.5240	0.5280	46.5417	28.9864	NaN	NaN
15-Feb-2025 13:15:01	31.4523	3.0075	NaN	0.4970	0.5010	46.5521	28.7495	NaN	NaN
